,Product_Code,Date,Order_Demand
959486,Product_1472,2016-11-24,1000
1048296,Product_1921,2016-11-24,2
1013178,Product_1854,2016-11-24,1
1043829,Product_1229,2016-11-24,100
958376,Product_1457,2016-11-24,200
1043826,Product_1213,2016-11-24,200
1043825,Product_1222,2016-11-24,400
887535,Product_0016,2016-11-24,1000
995372,Product_1461,2016-11-24,200
996385,Product_1195,2016-11-24,3000
906961,Product_2167,2016-11-24,200
995373,Product_1470,2016-11-24,13200
910611,Product_0093,2016-11-24,250
995374,Product_1539,2016-11-24,200
956109,Product_1352,2016-11-24,2000
897998,Product_0979,2016-11-24,400
995375,Product_1548,2016-11-24,150
1005276,Product_0932,2016-11-24,2000
950377,Product_0303,2016-11-24,15
960181,Product_0621,2016-11-24,1
956060,Product_1304,2016-11-24,14000
963413,Product_1294,2016-11-24,5000
979751,Product_1299,2016-11-24,0
1038138,Product_1776,2016-11-24,48
1036738,Product_1675,2016-11-24,22
963414,Product_1194,2016-11-24,500
896968,Product_1461,2016-11-24,8000
996386,Product_1403,2016-11-24,450000
958375,Product_1289,2016-11-24,500
958374,Product_1286,2016-11-24,30000
1004774,Product_0791,2016-11-24,5
1005948,Product_1554,2016-11-24,8000
941745,Product_0062,2016-11-24,1500
941746,Product_0069,2016-11-24,1500
1004775,Product_0792,2016-11-24,5
941747,Product_0081,2016-11-24,1500
978800,Product_0421,2016-11-24,2400
938215,Product_0746,2016-11-24,100
1004777,Product_1851,2016-11-24,8
941748,Product_0088,2016-11-24,1000
1017883,Product_1147,2016-11-24,5000
887069,Product_1274,2016-11-24,3000
924858,Product_0730,2016-11-24,50
956061,Product_1309,2016-11-24,7000
856902,Product_1157,2016-11-24,160000
996387,Product_1439,2016-11-24,4000
960502,Product_0229,2016-11-24,100
869289,Product_1382,2016-11-24,2000
960505,Product_2114,2016-11-24,250
978801,Product_1464,2016-11-24,4000
956108,Product_1349,2016-11-24,1000
1024387,Product_1391,2016-11-24,500
1001799,Product_0664,2016-11-24,1
949160,Product_0408,2016-11-24,500
1007042,Product_1453,2016-11-24,900
1007041,Product_1378,2016-11-24,1200
864174,Product_1439,2016-11-24,1000
1032458,Product_0964,2016-11-24,200
878548,Product_0981,2016-11-24,150
945671,Product_0790,2016-11-24,5
1035882,Product_0011,2016-11-24,500
907198,Product_1507,2016-11-24,20000
949161,Product_0409,2016-11-24,20
956532,Product_1359,2016-11-24,100000
918139,Product_0979,2016-11-24,100
916234,Product_0740,2016-11-24,25
1003438,Product_1106,2016-11-24,1000
1001851,Product_0130,2016-11-24,30
937583,Product_0866,2016-11-24,3
1046999,Product_1881,2016-11-24,2
986593,Product_1689,2016-11-24,5
861512,Product_1432,2016-11-24,3000
1046741,Product_1260,2016-11-24,100
909481,Product_0625,2016-11-24,1
909480,Product_0608,2016-11-24,2
1046740,Product_1255,2016-11-24,100
949162,Product_1463,2016-11-24,1000
967742,Product_1382,2016-11-24,4000
925226,Product_0088,2016-11-24,900
888844,Product_1360,2016-11-24,5000
979752,Product_1388,2016-11-24,0
949835,Product_1135,2016-11-24,2000
974762,Product_1378,2016-11-24,8000
1036253,Product_0672,2016-11-24,1
979753,Product_1548,2016-11-24,0
979754,Product_1250,2016-11-24,5500
956090,Product_1216,2016-11-24,10000
1043433,Product_1937,2016-11-24,2
903037,Product_1341,2016-11-24,10000
911487,Product_0409,2016-11-24,2
897848,Product_1724,2016-11-24,27
932062,Product_0087,2016-11-24,300
932061,Product_1440,2016-11-24,3000
942190,Product_0701,2016-11-24,25
942648,Product_0620,2016-11-24,3
932060,Product_0639,2016-11-24,6
977716,Product_0245,2016-11-24,24
1003462,Product_0432,2016-11-24,2
979755,Product_1368,2016-11-24,600
919631,Product_1926,2016-11-24,2
1046101,Product_1267,2016-11-24,1000
1046100,Product_1224,2016-11-24,1000
997803,Product_1722,2016-11-24,18
975219,Product_0483,2016-11-24,3
869290,Product_1456,2016-11-24,1500
1012827,Product_0582,2016-11-24,30
997802,Product_2162,2016-11-24,65
927327,Product_1382,2016-11-24,10000
878408,Product_1281,2016-11-24,11000
892277,Product_1432,2016-11-24,10000
977776,Product_0413,2016-11-24,3000
929530,Product_0005,2016-11-24,1000
977778,Product_0418,2016-11-24,4000
919635,Product_1954,2016-11-24,10
983876,Product_1706,2016-11-24,10
959480,Product_1253,2016-11-24,1000
882700,Product_1492,2016-11-24,500
1046104,Product_1413,2016-11-24,200
1024526,Product_0090,2016-11-24,100
906512,Product_0664,2016-11-24,51
906513,Product_0664,2016-11-24,15
888040,Product_1157,2016-11-24,20000
996749,Product_1243,2016-11-24,3000
1046103,Product_1290,2016-11-24,3000
977777,Product_0415,2016-11-24,5000
858091,Product_0358,2016-11-24,1000
1001767,Product_1500,2016-11-24,2500
974760,Product_1013,2016-11-24,4000
1012641,Product_0779,2016-11-24,5
1022109,Product_0570,2016-11-24,2
1046102,Product_1523,2016-11-24,1000
1012642,Product_1954,2016-11-24,1
949611,Product_0613,2016-11-24,2
956106,Product_1304,2016-11-24,4000
1024525,Product_0068,2016-11-24,500
888037,Product_1157,2016-11-24,10000
956091,Product_1224,2016-11-24,2000
927326,Product_1464,2016-11-24,300
1022763,Product_1889,2016-11-24,900
997801,Product_2158,2016-11-24,21
919632,Product_0756,2016-11-24,25
919634,Product_0794,2016-11-24,5
891675,Product_1393,2016-11-24,2000
956107,Product_1309,2016-11-24,1000
1016465,Product_0672,2016-11-24,2
980141,Product_0951,2016-11-24,15
882698,Product_1378,2016-11-24,30000
893063,Product_1970,2016-11-25,3000
996057,Product_0558,2016-11-25,1000
1040116,Product_0908,2016-11-25,50
892444,Product_1241,2016-11-25,1000
913261,Product_0660,2016-11-25,200
996058,Product_1595,2016-11-25,1200
910064,Product_1833,2016-11-25,15000
992941,Product_0200,2016-11-25,450
956115,Product_1393,2016-11-25,2000
910063,Product_1805,2016-11-25,5
1013015,Product_0408,2016-11-25,500
1017821,Product_2010,2016-11-25,100
996619,Product_1970,2016-11-25,1000
917930,Product_1314,2016-11-25,500
944228,Product_0025,2016-11-25,500
893041,Product_1241,2016-11-25,2000
1008876,Product_1305,2016-11-25,100
1008877,Product_1310,2016-11-25,100
908946,Product_1287,2016-11-25,100
996056,Product_0556,2016-11-25,1500
996059,Product_1597,2016-11-25,100
996055,Product_0553,2016-11-25,2500
1008875,Product_1301,2016-11-25,100
977191,Product_0642,2016-11-25,2
1007419,Product_1290,2016-11-25,3000
922155,Product_1009,2016-11-25,1500
1022324,Product_2154,2016-11-25,50
976712,Product_0200,2016-11-25,20
944236,Product_1380,2016-11-25,1000
1005180,Product_1729,2016-11-25,1000
976713,Product_0211,2016-11-25,30
969425,Product_1990,2016-11-25,2000
907537,Product_0194,2016-11-25,1848
992605,Product_0202,2016-11-25,10
899086,Product_2079,2016-11-25,70
969426,Product_2041,2016-11-25,1500
956056,Product_1639,2016-11-25,500
956105,Product_1550,2016-11-25,500
1008874,Product_1300,2016-11-25,100
969427,Product_0021,2016-11-25,1000
969428,Product_1970,2016-11-25,5000
996618,Product_0144,2016-11-25,100
1045015,Product_0062,2016-11-25,500
1025500,Product_1515,2016-11-25,500
885610,Product_1393,2016-11-25,10000
977275,Product_2167,2016-11-25,7
1035467,Product_1361,2016-11-25,50000
899085,Product_2077,2016-11-25,60
1041523,Product_0033,2016-11-25,500
940901,Product_1295,2016-11-25,10700
1018515,Product_2010,2016-11-25,1000
956104,Product_1508,2016-11-25,400
933869,Product_0710,2016-11-25,50
858364,Product_2044,2016-11-25,20000
858363,Product_2042,2016-11-25,50000
926329,Product_0267,2016-11-25,2
933870,Product_0734,2016-11-25,10
928604,Product_0037,2016-11-25,1500
925228,Product_1307,2016-11-25,100
941636,Product_1766,2016-11-25,5000
933871,Product_0779,2016-11-25,10
933872,Product_1940,2016-11-25,3
1018768,Product_1813,2016-11-25,2500
1033705,Product_1022,2016-11-25,200
974806,Product_0187,2016-11-25,1000
1011585,Product_0027,2016-11-25,50
1033098,Product_0361,2016-11-25,1
1033099,Product_1025,2016-11-25,1
969638,Product_0583,2016-11-25,120
917839,Product_1629,2016-11-25,1300
927328,Product_1470,2016-11-25,300
878755,Product_1165,2016-11-25,5000
925230,Product_1309,2016-11-25,100
925229,Product_1308,2016-11-25,100
1012297,Product_2037,2016-11-25,1
1045065,Product_1504,2016-11-25,500
944238,Product_1457,2016-11-25,500
913305,Product_0458,2016-11-25,100
1046981,Product_0769,2016-11-25,25
970607,Product_1469,2016-11-25,1000
950815,Product_0608,2016-11-25,3
1023386,Product_1709,2016-11-25,3
869096,Product_1360,2016-11-25,2000
887761,Product_1375,2016-11-25,2000
996891,Product_1592,2016-11-25,100
992944,Product_2167,2016-11-25,10
885648,Product_1435,2016-11-25,10000
858460,Product_0943,2016-11-25,1000
858365,Product_2047,2016-11-25,10000
959991,Product_1286,2016-11-25,30000
909070,Product_1154,2016-11-25,4000
992943,Product_0337,2016-11-25,10
861563,Product_0620,2016-11-25,5
992942,Product_0202,2016-11-25,450
906930,Product_1431,2016-11-25,3000
996892,Product_1610,2016-11-25,1000
1008660,Product_1388,2016-11-25,100
887760,Product_1374,2016-11-25,1000
936995,Product_1414,2016-11-25,600
1023387,Product_1684,2016-11-25,3
1018411,Product_1667,2016-11-25,4
965660,Product_1451,2016-11-25,2000
996611,Product_0044,2016-11-25,1000
965659,Product_1350,2016-11-25,3000
944237,Product_1454,2016-11-25,2000
1023491,Product_0289,2016-11-25,3
942193,Product_0780,2016-11-25,5
1026823,Product_0139,2016-11-25,2
925227,Product_1295,2016-11-25,10000
928605,Product_0429,2016-11-25,600
1023335,Product_1689,2016-11-25,2
881944,Product_0606,2016-11-25,500
1023334,Product_1676,2016-11-25,2
1008878,Product_1313,2016-11-25,100
942191,Product_0767,2016-11-25,25
868943,Product_1250,2016-11-25,500
980849,Product_1478,2016-11-25,1500
1043260,Product_1709,2016-11-25,13
974948,Product_0603,2016-11-25,100
1045687,Product_0013,2016-11-25,500
982661,Product_0412,2016-11-25,2
1044974,Product_1021,2016-11-25,1000
982685,Product_2128,2016-11-25,40
982684,Product_2123,2016-11-25,20
900978,Product_0353,2016-11-25,4
870595,Product_1969,2016-11-25,200
1018558,Product_1099,2016-11-25,4
982683,Product_2124,2016-11-25,5
1044479,Product_1779,2016-11-25,3
942194,Product_0781,2016-11-25,5
982686,Product_2132,2016-11-25,20
982687,Product_2144,2016-11-25,25
899091,Product_2092,2016-11-25,60
856959,Product_1512,2016-11-25,40000
958383,Product_1554,2016-11-25,5000
944227,Product_0016,2016-11-25,500
935144,Product_1493,2016-11-25,1000
1016632,Product_0165,2016-11-25,2
979211,Product_0951,2016-11-25,15
881384,Product_1453,2016-11-25,100
982699,Product_0349,2016-11-25,2
1016631,Product_0163,2016-11-25,4
959907,Product_0018,2016-11-25,4000
942196,Product_0785,2016-11-25,5
942195,Product_0784,2016-11-25,5
865932,Product_1643,2016-11-25,30000
959906,Product_0016,2016-11-25,2000
954320,Product_0008,2016-11-25,500
882701,Product_0407,2016-11-25,5000
882702,Product_0409,2016-11-25,80
878422,Product_1520,2016-11-25,5000
881745,Product_0013,2016-11-25,600
985744,Product_0318,2016-11-25,6
1044478,Product_1776,2016-11-25,1
965698,Product_1350,2016-11-25,6000
965697,Product_1274,2016-11-25,7000
1033062,Product_0594,2016-11-25,6
881746,Product_0034,2016-11-25,200
951673,Product_1453,2016-11-25,10000
965696,Product_0065,2016-11-25,1000
900868,Product_1104,2016-11-25,1000
1016630,Product_0161,2016-11-25,4
951671,Product_1294,2016-11-25,10000
951670,Product_1288,2016-11-25,25000
1007248,Product_0020,2016-11-25,500
951672,Product_1381,2016-11-25,7000
1033061,Product_0117,2016-11-25,6
1000945,Product_1829,2016-11-25,2500
1022289,Product_0451,2016-11-25,1
977280,Product_0937,2016-11-25,2000
878421,Product_1393,2016-11-25,25000
963216,Product_1159,2016-11-25,10000
882703,Product_1456,2016-11-25,10000
965092,Product_1193,2016-11-25,100
965093,Product_1200,2016-11-25,100
965094,Product_1205,2016-11-25,100
874172,Product_1991,2016-11-25,500
965095,Product_1206,2016-11-25,100
996750,Product_1387,2016-11-25,200
1000942,Product_1104,2016-11-25,2000
1000943,Product_1107,2016-11-25,500
951669,Product_1286,2016-11-25,20000
1000944,Product_1830,2016-11-25,1000
998789,Product_0379,2016-11-25,20000
1006829,Product_1623,2016-11-25,2000
949983,Product_0608,2016-11-25,5
1002232,Product_0020,2016-11-25,100
881789,Product_0936,2016-11-25,15000
868952,Product_1451,2016-11-25,1000
877061,Product_1250,2016-11-25,20000
944235,Product_1289,2016-11-25,2000
1045016,Product_0081,2016-11-25,5000
893936,Product_1248,2016-11-25,1000
868021,Product_1469,2016-11-25,100
890648,Product_1262,2016-11-25,1000
954317,Product_1581,2016-11-25,20000
874723,Product_0374,2016-11-25,10000
958379,Product_1289,2016-11-25,1000
863706,Product_1430,2016-11-25,500
890790,Product_1632,2016-11-25,1000
956114,Product_1195,2016-11-25,1000
952797,Product_1377,2016-11-25,2000
1005181,Product_1984,2016-11-25,300
872589,Product_0620,2016-11-25,10
868113,Product_1239,2016-11-25,400
884858,Product_1359,2016-11-25,10000
996060,Product_1597,2016-11-25,300
868944,Product_1262,2016-11-25,500
868945,Product_1359,2016-11-25,2000
876877,Product_0031,2016-11-25,1000
867979,Product_1216,2016-11-25,2000
858636,Product_1901,2016-11-25,3000
870841,Product_1059,2016-11-25,30
1013016,Product_0410,2016-11-25,15
868946,Product_1474,2016-11-25,3000
942192,Product_0768,2016-11-25,25
1048539,Product_1222,2016-11-25,1300
940616,Product_1820,2016-11-25,5000
954316,Product_0031,2016-11-25,100
863705,Product_1349,2016-11-25,2000
900846,Product_2055,2016-11-25,160
958380,Product_1295,2016-11-25,30000
858637,Product_1905,2016-11-25,6000
965091,Product_1382,2016-11-25,10000
1008613,Product_1991,2016-11-25,100
1046858,Product_1580,2016-11-25,100
899090,Product_2090,2016-11-25,70
992678,Product_1083,2016-11-25,12
1002235,Product_0035,2016-11-25,100
1002233,Product_0023,2016-11-25,100
878431,Product_1501,2016-11-25,1000
868049,Product_1246,2016-11-25,3000
946017,Product_1387,2016-11-25,3000
935143,Product_1371,2016-11-25,300
958382,Product_1459,2016-11-25,1000
1047854,Product_1167,2016-11-25,5000
899089,Product_2086,2016-11-25,230
884382,Product_0424,2016-11-25,30000
956534,Product_1274,2016-11-25,50000
939290,Product_1407,2016-11-25,1000
958381,Product_1452,2016-11-25,10000
922121,Product_0724,2016-11-25,500
900904,Product_0979,2016-11-25,45000
1042706,Product_1823,2016-11-25,5000
1007302,Product_0105,2016-11-25,30
998540,Product_0608,2016-11-25,15
1005182,Product_0940,2016-11-25,3200
939728,Product_1570,2016-11-25,140000
1044533,Product_1222,2016-11-25,100
1007301,Product_0104,2016-11-25,30
899088,Product_2084,2016-11-25,200
1025678,Product_1314,2016-11-25,3000
865895,Product_2021,2016-11-25,6000
899087,Product_2083,2016-11-25,210
922244,Product_1360,2016-11-25,10000
1044163,Product_1023,2016-11-25,100
1027100,Product_0791,2016-11-25,5
995855,Product_1969,2016-11-25,100
1024442,Product_0458,2016-11-25,2
978803,Product_1464,2016-11-25,0
978802,Product_0421,2016-11-25,0
960183,Product_0719,2016-11-25,5
892856,Product_1274,2016-11-25,10000
960503,Product_0229,2016-11-25,100
1004779,Product_0819,2016-11-25,1
1004778,Product_0709,2016-11-25,25
938216,Product_0795,2016-11-25,50
983812,Product_0979,2016-11-25,100
938762,Product_1242,2016-11-25,20000
1010469,Product_1559,2016-11-25,50
914509,Product_1382,2016-11-25,20000
892279,Product_1264,2016-11-25,7000
892280,Product_1432,2016-11-25,10000
1043827,Product_1213,2016-11-25,200
932067,Product_0640,2016-11-25,5
875728,Product_1374,2016-11-25,20000
940861,Product_1295,2016-11-25,42000
910610,Product_1403,2016-11-25,43000
958696,Product_1483,2016-11-25,3000
1043807,Product_1628,2016-11-25,1000
1043809,Product_0645,2016-11-25,1
936308,Product_0035,2016-11-25,300
967704,Product_1382,2016-11-25,2000
967702,Product_1295,2016-11-25,2000
883211,Product_1381,2016-11-25,1000
892281,Product_1480,2016-11-25,10000
960182,Product_0715,2016-11-25,5
1010542,Product_0727,2016-11-25,50
1020013,Product_0042,2016-11-25,100
1043824,Product_1234,2016-11-25,3000
967703,Product_1378,2016-11-25,2000
883210,Product_1377,2016-11-25,5000
888822,Product_1295,2016-11-25,1000
1015808,Product_1456,2016-11-25,1000
906629,Product_2165,2016-11-25,13
906628,Product_1794,2016-11-25,3
983962,Product_1669,2016-11-25,10
886399,Product_0011,2016-11-25,1000
882704,Product_1555,2016-11-25,20000
983968,Product_0998,2016-11-25,300
940104,Product_0308,2016-11-25,2
914609,Product_0952,2016-11-25,600
918347,Product_0016,2016-11-25,3000
1043885,Product_0581,2016-11-25,60
900385,Product_1891,2016-11-25,2
867298,Product_1356,2016-11-25,1000
967103,Product_1388,2016-11-25,300
984044,Product_0421,2016-11-25,1000
900376,Product_0250,2016-11-25,48
906630,Product_2166,2016-11-25,13
896921,Product_0225,2016-11-25,100
1004756,Product_1869,2016-11-25,1
1007957,Product_1682,2016-11-25,5
888821,Product_1287,2016-11-25,1000
960184,Product_0764,2016-11-25,10
954224,Product_0016,2016-11-25,100
973285,Product_1643,2016-11-25,100
1044275,Product_1942,2016-11-25,1
1035122,Product_1767,2016-11-25,1
1035121,Product_1749,2016-11-25,1
973284,Product_0830,2016-11-25,100
958725,Product_1825,2016-11-25,5000
1022764,Product_1889,2016-11-25,100
1038829,Product_2095,2016-11-25,20
864267,Product_1248,2016-11-25,10000
864266,Product_1465,2016-11-25,15000
1038828,Product_2076,2016-11-25,10
1003600,Product_1017,2016-11-25,50
870411,Product_1248,2016-11-25,6000
932066,Product_0410,2016-11-25,10
932065,Product_1392,2016-11-25,1000
942215,Product_0013,2016-11-25,100
932655,Product_0695,2016-11-25,50
932654,Product_0723,2016-11-25,50
929865,Product_0172,2016-11-25,10
863185,Product_1039,2016-11-25,300
901647,Product_0458,2016-11-25,34
983580,Product_1276,2016-11-25,0
983581,Product_1560,2016-11-25,0
983582,Product_1420,2016-11-25,600
983583,Product_1539,2016-11-25,4400
1010614,Product_0348,2016-11-25,7
1010612,Product_0251,2016-11-25,1
1010611,Product_0178,2016-11-25,20
983586,Product_1291,2016-11-25,50
870133,Product_1315,2016-11-25,100
976191,Product_0150,2016-11-25,2
1024228,Product_1201,2016-11-25,100
1024227,Product_1194,2016-11-25,100
875498,Product_1981,2016-11-25,1200
894628,Product_1886,2016-11-25,100
964825,Product_0613,2016-11-25,1
935593,Product_0664,2016-11-25,10
964824,Product_0620,2016-11-25,2
995376,Product_1461,2016-11-25,0
944646,Product_0627,2016-11-25,1
947762,Product_1401,2016-11-25,200
964823,Product_0618,2016-11-25,50
1009260,Product_1554,2016-11-25,1000
1010704,Product_0167,2016-11-25,4
1025272,Product_0741,2016-11-25,25
1040269,Product_0353,2016-11-25,2
963452,Product_1410,2016-11-25,1000
1046249,Product_1033,2016-11-25,500
1043778,Product_1213,2016-11-25,100
970366,Product_0014,2016-11-25,1000
947763,Product_1463,2016-11-25,300
1040723,Product_0188,2016-11-25,32
948643,Product_1463,2016-11-25,2000
918140,Product_0979,2016-11-25,500
947778,Product_1492,2016-11-25,500
970375,Product_1359,2016-11-25,5000
1032459,Product_0010,2016-11-25,500
883208,Product_1286,2016-11-25,2000
883209,Product_1294,2016-11-25,3000
892282,Product_1502,2016-11-25,5000
932063,Product_1322,2016-11-25,100
1041382,Product_1826,2016-11-25,1000
911488,Product_1532,2016-11-25,250
888400,Product_0931,2016-11-25,25000
888401,Product_0932,2016-11-25,5000
888402,Product_0933,2016-11-25,25000
932064,Product_1378,2016-11-25,10000
947777,Product_1513,2016-11-25,200
947776,Product_1512,2016-11-25,200
1022323,Product_2153,2016-11-25,130
947775,Product_1463,2016-11-25,200
938779,Product_1216,2016-11-25,60000
974764,Product_1378,2016-11-25,8000
947767,Product_1512,2016-11-25,300
973281,Product_1231,2016-11-25,200
918091,Product_1177,2016-11-25,10
947769,Product_1316,2016-11-25,100
947770,Product_1388,2016-11-25,200
1006111,Product_0991,2016-11-25,250
947772,Product_1513,2016-11-25,400
947773,Product_0407,2016-11-25,125
947774,Product_0409,2016-11-25,5
947768,Product_1275,2016-11-25,5000
986315,Product_2167,2016-11-25,1
911268,Product_1453,2016-11-25,1000
1039580,Product_1930,2016-11-25,4
1028943,Product_1516,2016-11-25,100
1024914,Product_0138,2016-11-25,10
972981,Product_0673,2016-11-25,1
1039581,Product_1946,2016-11-25,4
929159,Product_1495,2016-11-25,150
929158,Product_1312,2016-11-25,1000
972980,Product_0672,2016-11-25,1
1028929,Product_1640,2016-11-25,500
880207,Product_1467,2016-11-25,1000
1014160,Product_1676,2016-11-25,3
942883,Product_1208,2016-11-25,1
1032293,Product_0817,2016-11-25,1
1004214,Product_1250,2016-11-25,1000
1028890,Product_1307,2016-11-25,500
890177,Product_1250,2016-11-25,8000
1040252,Product_0214,2016-11-25,48
869754,Product_0093,2016-11-25,25000
1029010,Product_1304,2016-11-25,2000
1029009,Product_1304,2016-11-25,1000
1018316,Product_1367,2016-11-25,1000
1008176,Product_0608,2016-11-25,1
964392,Product_1809,2016-11-25,100
1017768,Product_1766,2016-11-25,1000
941611,Product_0613,2016-11-25,15
1028991,Product_1439,2016-11-25,1000
939821,Product_1513,2016-11-25,10000
869756,Product_0093,2016-11-25,24500
901903,Product_0349,2016-11-25,10
1025995,Product_0469,2016-11-25,100
1042802,Product_0546,2016-11-25,10
880244,Product_1400,2016-11-25,10000
1018315,Product_1224,2016-11-25,1000
1028990,Product_1344,2016-11-25,1000
1029014,Product_1419,2016-11-25,500
857207,Product_1581,2016-11-25,4000
857208,Product_1581,2016-11-25,1000
896669,Product_2072,2016-11-25,770
896670,Product_2076,2016-11-25,680
896671,Product_2082,2016-11-25,3110
896672,Product_2089,2016-11-25,660
902161,Product_1470,2016-11-25,5000
984749,Product_0123,2016-11-25,920
900299,Product_0208,2016-11-25,50
970219,Product_1234,2016-11-25,1000
896696,Product_0349,2016-11-25,270
896697,Product_0353,2016-11-25,50
896698,Product_2057,2016-11-25,36
906395,Product_1431,2016-11-25,1000
989525,Product_0512,2016-11-25,12
896714,Product_0308,2016-11-25,70
896715,Product_2167,2016-11-25,170
896668,Product_2071,2016-11-25,340
896622,Product_0212,2016-11-25,500
896621,Product_0211,2016-11-25,1350
896620,Product_0207,2016-11-25,600
896614,Product_0200,2016-11-25,3250
916246,Product_1938,2016-11-25,4
896615,Product_0201,2016-11-25,700
1019012,Product_1699,2016-11-25,4
1019011,Product_1672,2016-11-25,10
1044597,Product_0645,2016-11-25,5
1009683,Product_1826,2016-11-25,500
1019010,Product_1671,2016-11-25,10
1004268,Product_0214,2016-11-25,60
1044598,Product_0645,2016-11-25,9
896616,Product_0202,2016-11-25,200
896617,Product_0204,2016-11-25,250
896618,Product_0206,2016-11-25,700
896619,Product_0207,2016-11-25,200
1029015,Product_1516,2016-11-25,500
1029018,Product_1495,2016-11-25,200
994512,Product_1017,2016-11-25,200
1010232,Product_1765,2016-11-25,300
957110,Product_0632,2016-11-25,20
973915,Product_1877,2016-11-25,1
1040200,Product_1034,2016-11-25,100
880129,Product_1480,2016-11-25,1000
1003885,Product_0031,2016-11-25,400
1014002,Product_1887,2016-11-25,100
1027581,Product_1795,2016-11-25,200
1005889,Product_1304,2016-11-25,300
960185,Product_0789,2016-11-25,10
960186,Product_0798,2016-11-25,10
911266,Product_1378,2016-11-25,1000
1043937,Product_1686,2016-11-25,4
1048242,Product_1214,2016-11-25,5000
978081,Product_0353,2016-11-25,1
986311,Product_0134,2016-11-25,4
911267,Product_1382,2016-11-25,1000
882847,Product_0620,2016-11-25,8
864487,Product_0979,2016-11-25,100
986310,Product_0131,2016-11-25,10
1024556,Product_0178,2016-11-25,10
1024558,Product_1683,2016-11-25,1
895977,Product_0150,2016-11-25,29
870410,Product_1359,2016-11-25,3000
914660,Product_1297,2016-11-25,1000
938563,Product_1256,2016-11-25,300
914662,Product_1454,2016-11-25,1000
957111,Product_0767,2016-11-25,125
888606,Product_1520,2016-11-25,3000
863316,Product_0620,2016-11-25,3
895978,Product_0495,2016-11-25,27
1000049,Product_1675,2016-11-25,1
1015749,Product_1314,2016-11-25,1000
1033500,Product_1392,2016-11-25,100
1035104,Product_1688,2016-11-25,1
859691,Product_0608,2016-11-25,6
920118,Product_2007,2016-11-25,1000
959811,Product_1561,2016-11-25,2000
971309,Product_1382,2016-11-25,500
971308,Product_1378,2016-11-25,500
952110,Product_1158,2016-11-25,8000
928411,Product_0730,2016-11-25,100
920117,Product_0942,2016-11-25,5000
920116,Product_0051,2016-11-25,50
928413,Product_0774,2016-11-25,100
928414,Product_0803,2016-11-25,7
936080,Product_0802,2016-11-25,5
928412,Product_0739,2016-11-25,50
976192,Product_0453,2016-11-25,1
900326,Product_0325,2016-11-25,2
891012,Product_0016,2016-11-25,1000
1025092,Product_1495,2016-11-25,100
961942,Product_1453,2016-11-25,5000
1015750,Product_1996,2016-11-25,200
1022737,Product_0395,2016-11-25,3
971405,Product_1378,2016-11-25,50000
993789,Product_1424,2016-11-25,1000
963941,Product_0064,2016-11-25,5000
1019649,Product_1838,2016-11-25,5000
963942,Product_0083,2016-11-25,10000
936079,Product_0705,2016-11-25,100
896230,Product_1423,2016-11-25,3500
1038709,Product_1118,2016-11-25,1
1038708,Product_0142,2016-11-25,30
1043135,Product_1246,2016-11-25,5000
1042801,Product_0489,2016-11-25,10
1033499,Product_1478,2016-11-25,100
963943,Product_0096,2016-11-25,2500
1010832,Product_0764,2016-11-25,3
947771,Product_1493,2016-11-25,200
1022322,Product_2160,2016-11-25,125
1032912,Product_1273,2016-11-25,5000
923476,Product_1287,2016-11-25,20000
969812,Product_1755,2016-11-25,6
1006553,Product_1790,2016-11-25,1000
1032913,Product_1423,2016-11-25,200
860333,Product_1981,2016-11-25,100
964181,Product_0517,2016-11-25,32
994571,Product_1513,2016-11-25,2000
1006552,Product_1788,2016-11-25,1000
945080,Product_0791,2016-11-25,50
964180,Product_0514,2016-11-25,30
945081,Product_0792,2016-11-25,50
1037921,Product_0615,2016-11-25,2
964179,Product_0513,2016-11-25,16
881290,Product_1705,2016-11-25,1
881289,Product_1672,2016-11-25,30
891192,Product_1430,2016-11-25,100
898856,Product_0150,2016-11-25,8
1031680,Product_1541,2016-11-25,300
1012878,Product_2019,2016-11-25,100
1023981,Product_0936,2016-11-25,2500
1023980,Product_1787,2016-11-25,2500
905520,Product_1738,2016-11-25,2000
891191,Product_1262,2016-11-25,300
892473,Product_1839,2016-11-25,1000
1039171,Product_0364,2016-11-25,3
921101,Product_1356,2016-11-25,3000
882902,Product_0031,2016-11-25,500
905465,Product_1403,2016-11-25,8000
1048109,Product_0323,2016-11-25,2
863674,Product_1262,2016-11-25,4000
930732,Product_0735,2016-11-25,10
930733,Product_0749,2016-11-25,10
878812,Product_0031,2016-11-25,2000
969094,Product_2148,2016-11-25,200
875348,Product_1410,2016-11-25,1200
875347,Product_1359,2016-11-25,4000
875346,Product_1262,2016-11-25,1200
930734,Product_0775,2016-11-25,5
875345,Product_1250,2016-11-25,2400
941982,Product_0688,2016-11-25,30
886079,Product_0099,2016-11-25,3000
886078,Product_0083,2016-11-25,7000
880984,Product_1668,2016-11-25,3
917934,Product_1286,2016-11-25,100000
880985,Product_1705,2016-11-25,3
916755,Product_1765,2016-11-25,1300
991622,Product_1093,2016-11-25,6
866032,Product_1039,2016-11-25,100
919238,Product_0827,2016-11-25,20
930735,Product_0781,2016-11-25,10
888673,Product_1360,2016-11-25,4000
930736,Product_0782,2016-11-25,10
863685,Product_1359,2016-11-25,36000
1000621,Product_0618,2016-11-25,25
964182,Product_0520,2016-11-25,3
