,Product_Code,Date,Order_Demand
901628,Product_0302,2016-12-19,30
859384,Product_1835,2016-12-19,10000
879924,Product_1387,2016-12-19,1000
989279,Product_2167,2016-12-19,2
989249,Product_0122,2016-12-19,300
1025204,Product_0994,2016-12-19,700
960725,Product_1729,2016-12-19,200
1025108,Product_0657,2016-12-19,1
952333,Product_1886,2016-12-19,1000
1004801,Product_0725,2016-12-19,25
1004802,Product_0756,2016-12-19,25
1004803,Product_0757,2016-12-19,25
911606,Product_0016,2016-12-19,2000
971048,Product_1359,2016-12-19,1000
971049,Product_1359,2016-12-19,6000
901653,Product_0486,2016-12-19,10
1004800,Product_0724,2016-12-19,25
900059,Product_0206,2016-12-19,50
988444,Product_2076,2016-12-19,100
937050,Product_0409,2016-12-19,20
1024549,Product_0677,2016-12-19,20
932146,Product_0639,2016-12-19,6
932145,Product_1494,2016-12-19,900
932144,Product_1372,2016-12-19,1200
932143,Product_1452,2016-12-19,10000
932142,Product_1339,2016-12-19,100
932141,Product_1265,2016-12-19,2000
965940,Product_1359,2016-12-19,3000
1006000,Product_1398,2016-12-19,1000
858103,Product_1993,2016-12-19,1000
858102,Product_0033,2016-12-19,5000
1024253,Product_0901,2016-12-19,50
952599,Product_1889,2016-12-19,100
971770,Product_1492,2016-12-19,150
1024244,Product_1480,2016-12-19,3000
1024243,Product_1394,2016-12-19,3000
900275,Product_2084,2016-12-19,10
958824,Product_1222,2016-12-19,5000
965941,Product_1248,2016-12-19,3000
960791,Product_1105,2016-12-19,400
937051,Product_1430,2016-12-19,500
916301,Product_0742,2016-12-19,100
937052,Product_1306,2016-12-19,600
916302,Product_0752,2016-12-19,5
1024787,Product_1281,2016-12-19,1000
937053,Product_1308,2016-12-19,400
993512,Product_1470,2016-12-19,2400
952499,Product_0361,2016-12-19,10
1024671,Product_0818,2016-12-19,1
993513,Product_1470,2016-12-19,0
866530,Product_1470,2016-12-19,900
1024722,Product_0012,2016-12-19,2000
1045459,Product_0627,2016-12-19,5
960789,Product_0333,2016-12-19,2
1047277,Product_0025,2016-12-19,100
1045454,Product_1954,2016-12-19,2
960790,Product_1104,2016-12-19,100
1000267,Product_1688,2016-12-19,5
1014331,Product_1423,2016-12-19,100
905157,Product_1548,2016-12-19,1400
1019332,Product_0645,2016-12-19,5
964354,Product_0540,2016-12-19,2
964353,Product_0539,2016-12-19,2
956195,Product_1403,2016-12-19,3000
964352,Product_0538,2016-12-19,10
964351,Product_0537,2016-12-19,7
956174,Product_1899,2016-12-19,10000
956164,Product_1350,2016-12-19,8000
888532,Product_0941,2016-12-19,1000
964350,Product_0529,2016-12-19,3
1016779,Product_0833,2016-12-19,1000
998058,Product_0071,2016-12-19,4000
964349,Product_0517,2016-12-19,90
981672,Product_1669,2016-12-19,10
981670,Product_0425,2016-12-19,500
975479,Product_2095,2016-12-19,275
981668,Product_0417,2016-12-19,500
1041778,Product_1230,2016-12-19,100
925475,Product_0818,2016-12-19,10
925474,Product_0790,2016-12-19,15
1016591,Product_1846,2016-12-19,5000
964348,Product_0516,2016-12-19,30
964347,Product_0514,2016-12-19,210
892798,Product_1438,2016-12-19,10000
1019263,Product_0260,2016-12-19,1
1019225,Product_1264,2016-12-19,1000
892799,Product_1524,2016-12-19,9000
1019119,Product_1680,2016-12-19,20
1019138,Product_1224,2016-12-19,1000
925874,Product_1392,2016-12-19,200
925873,Product_1250,2016-12-19,600
956240,Product_1501,2016-12-19,500
956239,Product_1403,2016-12-19,2000
943383,Product_1430,2016-12-19,100
956238,Product_1312,2016-12-19,10000
943382,Product_1375,2016-12-19,20000
956229,Product_1418,2016-12-19,100
925352,Product_0984,2016-12-19,500
956228,Product_1359,2016-12-19,75000
956226,Product_1195,2016-12-19,1000
963630,Product_1275,2016-12-19,100
984052,Product_1808,2016-12-19,2
1012488,Product_0664,2016-12-19,20
888441,Product_1469,2016-12-19,2000
981854,Product_1387,2016-12-19,900
981853,Product_0425,2016-12-19,1600
956212,Product_1236,2016-12-19,3000
892800,Product_1524,2016-12-19,1000
956227,Product_1216,2016-12-19,10000
925351,Product_0979,2016-12-19,2400
964346,Product_0512,2016-12-19,42
939856,Product_1016,2016-12-19,200
920153,Product_0009,2016-12-19,400
920152,Product_0963,2016-12-19,500
975445,Product_1670,2016-12-19,10
975442,Product_1887,2016-12-19,100
1040711,Product_0654,2016-12-19,1
924870,Product_0815,2016-12-19,10
924869,Product_0789,2016-12-19,10
1019550,Product_0645,2016-12-19,2
963757,Product_2037,2016-12-19,1
924868,Product_0705,2016-12-19,100
998279,Product_1601,2016-12-19,2000
872597,Product_0620,2016-12-19,5
910654,Product_1224,2016-12-19,5000
998286,Product_0368,2016-12-19,1000
1042823,Product_0846,2016-12-19,6
910655,Product_0093,2016-12-19,500
1015753,Product_1519,2016-12-19,200
1015752,Product_1478,2016-12-19,200
1015751,Product_1429,2016-12-19,500
1015744,Product_0648,2016-12-19,400
962907,Product_1991,2016-12-19,200
938829,Product_1248,2016-12-19,25000
1016140,Product_1266,2016-12-19,1000
886000,Product_0627,2016-12-19,1
998061,Product_1348,2016-12-19,1000
998062,Product_1465,2016-12-19,1000
1035459,Product_1034,2016-12-19,300
981562,Product_0232,2016-12-19,5
925256,Product_1231,2016-12-19,500
925255,Product_0088,2016-12-19,900
994998,Product_0419,2016-12-19,200
994999,Product_1496,2016-12-19,1500
1016161,Product_0827,2016-12-19,5
910090,Product_1154,2016-12-19,1000
961305,Product_0158,2016-12-19,1
945203,Product_0779,2016-12-19,875
945202,Product_0773,2016-12-19,375
1010074,Product_1981,2016-12-19,2000
945201,Product_0767,2016-12-19,875
945200,Product_0745,2016-12-19,300
945199,Product_0709,2016-12-19,100
1013017,Product_1692,2016-12-19,1
1033104,Product_1023,2016-12-19,100
1032466,Product_0022,2016-12-19,200
863222,Product_1147,2016-12-19,50000
910089,Product_1148,2016-12-19,5000
945889,Product_0297,2016-12-19,218
1012144,Product_1023,2016-12-19,200
873015,Product_0318,2016-12-19,64
1010670,Product_0844,2016-12-19,20
873411,Product_1287,2016-12-19,10000
894801,Product_1023,2016-12-19,1000
886706,Product_0620,2016-12-19,3
1018340,Product_1350,2016-12-19,10000
886705,Product_0613,2016-12-19,2
887366,Product_1410,2016-12-19,10000
1018776,Product_1410,2016-12-19,5000
887367,Product_1274,2016-12-19,5000
887368,Product_1359,2016-12-19,10000
887369,Product_1360,2016-12-19,15000
943641,Product_0018,2016-12-19,300
887370,Product_1371,2016-12-19,500
873218,Product_1801,2016-12-19,20
887537,Product_0016,2016-12-19,1000
1010556,Product_0045,2016-12-19,300
927494,Product_1704,2016-12-19,10
861537,Product_1350,2016-12-19,40000
1017848,Product_2010,2016-12-19,400
873184,Product_1891,2016-12-19,69
944005,Product_1360,2016-12-19,2000
1018896,Product_1541,2016-12-19,800
908662,Product_1502,2016-12-19,2500
873219,Product_0598,2016-12-19,10
939470,Product_1432,2016-12-19,60000
943640,Product_0016,2016-12-19,200
976239,Product_1913,2016-12-19,20
894494,Product_1294,2016-12-19,20000
1010960,Product_0262,2016-12-19,6
1010961,Product_0265,2016-12-19,1
962723,Product_1377,2016-12-19,6000
907210,Product_1480,2016-12-19,5000
927364,Product_1367,2016-12-19,300
907224,Product_0033,2016-12-19,3000
894074,Product_0981,2016-12-19,500
1010901,Product_1992,2016-12-19,500
976240,Product_1914,2016-12-19,100
894073,Product_0976,2016-12-19,1000
864098,Product_1264,2016-12-19,10000
1011416,Product_1906,2016-12-19,1000
1010835,Product_0732,2016-12-19,3
1018557,Product_1099,2016-12-19,2
996895,Product_0368,2016-12-19,2000
864045,Product_1432,2016-12-19,50000
1018555,Product_1096,2016-12-19,6
893940,Product_1274,2016-12-19,30000
1018551,Product_1100,2016-12-19,2
1018549,Product_1096,2016-12-19,2
864099,Product_1360,2016-12-19,10000
978827,Product_1434,2016-12-19,0
921369,Product_1311,2016-12-19,100
921370,Product_1186,2016-12-19,500
994660,Product_1669,2016-12-19,20
956341,Product_1134,2016-12-19,500
870757,Product_1359,2016-12-19,200000
962769,Product_0974,2016-12-19,1000
887768,Product_1360,2016-12-19,4000
887769,Product_1432,2016-12-19,2000
870756,Product_1216,2016-12-19,5000
982539,Product_1539,2016-12-19,50
977253,Product_0486,2016-12-19,20
982492,Product_0984,2016-12-19,1000
982491,Product_0979,2016-12-19,1000
926359,Product_0780,2016-12-19,10
982473,Product_1539,2016-12-19,200
982472,Product_1410,2016-12-19,400
962770,Product_0979,2016-12-19,11000
982470,Product_0420,2016-12-19,3000
982469,Product_0413,2016-12-19,1000
998039,Product_1344,2016-12-19,1000
939308,Product_1350,2016-12-19,25000
908836,Product_0645,2016-12-19,4
940031,Product_0178,2016-12-19,288
977441,Product_1834,2016-12-19,6
1012128,Product_1680,2016-12-19,5
1040935,Product_1540,2016-12-19,2500
926360,Product_0781,2016-12-19,10
873412,Product_1295,2016-12-19,5000
921372,Product_1429,2016-12-19,2000
856905,Product_1157,2016-12-19,160000
926551,Product_1969,2016-12-19,500
983620,Product_1291,2016-12-19,100
996772,Product_0879,2016-12-19,100
996771,Product_0878,2016-12-19,100
954379,Product_0012,2016-12-19,7000
954380,Product_1581,2016-12-19,10000
994646,Product_1822,2016-12-19,6
926361,Product_0791,2016-12-19,10
949180,Product_1275,2016-12-19,500
962444,Product_1316,2016-12-19,10000
962443,Product_1250,2016-12-19,10000
962277,Product_1025,2016-12-19,1
1043403,Product_0468,2016-12-19,100
1041394,Product_1786,2016-12-19,5
946046,Product_1512,2016-12-19,2000
996392,Product_1468,2016-12-19,1000
926363,Product_1920,2016-12-19,3
949179,Product_1512,2016-12-19,4000
1042795,Product_1888,2016-12-19,100
981669,Product_0421,2016-12-19,2000
938692,Product_1429,2016-12-19,5400
963979,Product_0089,2016-12-19,10000
998324,Product_0551,2016-12-19,2000
1035533,Product_1830,2016-12-19,1000
998322,Product_1589,2016-12-19,2000
889904,Product_1274,2016-12-19,50000
963481,Product_1378,2016-12-19,200
984886,Product_1636,2016-12-19,400
957129,Product_0632,2016-12-19,5
1013570,Product_0644,2016-12-19,1
1014169,Product_0631,2016-12-19,1
889936,Product_1362,2016-12-19,10000
963980,Product_0096,2016-12-19,2000
1009544,Product_1262,2016-12-19,2000
998314,Product_1735,2016-12-19,500
998310,Product_1133,2016-12-19,400
980561,Product_1470,2016-12-19,9000
1032947,Product_1312,2016-12-19,300
974952,Product_0603,2016-12-19,200
889881,Product_0976,2016-12-19,50
1035528,Product_0675,2016-12-19,1
1042737,Product_0907,2016-12-19,50
957128,Product_0628,2016-12-19,40
957127,Product_0609,2016-12-19,1
946394,Product_1540,2016-12-19,300
963978,Product_0083,2016-12-19,5000
863019,Product_1904,2016-12-19,1000
923481,Product_1555,2016-12-19,20000
1014817,Product_1401,2016-12-19,600
1014818,Product_1460,2016-12-19,50
891208,Product_1456,2016-12-19,2000
946393,Product_1508,2016-12-19,300
1013587,Product_1638,2016-12-19,0
1042323,Product_0228,2016-12-19,76
909904,Product_0031,2016-12-19,100
995137,Product_1299,2016-12-19,1500
1035527,Product_0659,2016-12-19,5
872538,Product_0658,2016-12-19,269
1014003,Product_1887,2016-12-19,300
938691,Product_1392,2016-12-19,9600
1014533,Product_0713,2016-12-19,10
873726,Product_1572,2016-12-19,8000
964042,Product_1378,2016-12-19,60000
998295,Product_1605,2016-12-19,500
928446,Product_0613,2016-12-19,20
978841,Product_0414,2016-12-19,0
998300,Product_0384,2016-12-19,1000
1015300,Product_0361,2016-12-19,1
937958,Product_1284,2016-12-19,300
1014264,Product_0262,2016-12-19,1
980248,Product_0123,2016-12-19,300
978843,Product_1470,2016-12-19,24000
890813,Product_1286,2016-12-19,5000
938715,Product_1248,2016-12-19,500000
938690,Product_1314,2016-12-19,4900
862511,Product_1394,2016-12-19,10000
862509,Product_1393,2016-12-19,30000
862510,Product_1342,2016-12-19,20000
906941,Product_1341,2016-12-19,5000
979176,Product_1001,2016-12-19,1500
1042245,Product_0301,2016-12-19,8
909915,Product_0034,2016-12-19,800
998305,Product_1601,2016-12-19,5000
978842,Product_1420,2016-12-19,0
859679,Product_1431,2016-12-20,20000
938994,Product_1820,2016-12-20,2500
937054,Product_1256,2016-12-20,600
1035180,Product_1430,2016-12-20,300
971323,Product_0025,2016-12-20,1000
971412,Product_1295,2016-12-20,10000
979792,Product_1368,2016-12-20,1000
916303,Product_0796,2016-12-20,5
1043423,Product_1222,2016-12-20,300
880313,Product_1453,2016-12-20,1000
921374,Product_1377,2016-12-20,50000
921373,Product_1349,2016-12-20,2000
921371,Product_1242,2016-12-20,5000
949182,Product_1463,2016-12-20,3000
941644,Product_1766,2016-12-20,30000
1046814,Product_0826,2016-12-20,10
1029091,Product_1439,2016-12-20,1000
979791,Product_1299,2016-12-20,4700
1041385,Product_1826,2016-12-20,500
939022,Product_0356,2016-12-20,1000
1001674,Product_0963,2016-12-20,200
1001675,Product_0964,2016-12-20,100
949183,Product_1512,2016-12-20,2000
954381,Product_1766,2016-12-20,25000
954382,Product_0031,2016-12-20,100
971413,Product_1382,2016-12-20,5000
937056,Product_1517,2016-12-20,200
971414,Product_1453,2016-12-20,5000
964660,Product_0664,2016-12-20,1
1029083,Product_1344,2016-12-20,1000
862796,Product_2126,2016-12-20,150
1029084,Product_1439,2016-12-20,2000
966888,Product_1025,2016-12-20,2
1024608,Product_1848,2016-12-20,1000
1046815,Product_1020,2016-12-20,8
944038,Product_0410,2016-12-20,3
1042324,Product_1890,2016-12-20,100
937055,Product_1284,2016-12-20,600
954373,Product_0031,2016-12-20,200
1035181,Product_1469,2016-12-20,300
1027605,Product_1795,2016-12-20,100
967438,Product_1246,2016-12-20,3000
949184,Product_0407,2016-12-20,500
949575,Product_1453,2016-12-20,2000
858582,Product_1651,2016-12-20,1000
952432,Product_1023,2016-12-20,1000
890349,Product_1481,2016-12-20,1000
1037095,Product_0111,2016-12-20,18
1037096,Product_0584,2016-12-20,18
1017342,Product_0620,2016-12-20,1
992124,Product_0337,2016-12-20,40
1013911,Product_0971,2016-12-20,250
876283,Product_0963,2016-12-20,100
1017327,Product_1953,2016-12-20,1
1017322,Product_0812,2016-12-20,1
964609,Product_0016,2016-12-20,400
870754,Product_1403,2016-12-20,25000
900849,Product_0349,2016-12-20,10
964043,Product_1382,2016-12-20,60000
863715,Product_1262,2016-12-20,4000
909504,Product_0621,2016-12-20,10
863710,Product_1349,2016-12-20,1000
909505,Product_1861,2016-12-20,1
1025061,Product_0957,2016-12-20,200
1005200,Product_0963,2016-12-20,500
1005199,Product_1984,2016-12-20,200
977418,Product_2053,2016-12-20,70
912396,Product_1896,2016-12-20,100
893198,Product_1248,2016-12-20,150000
888130,Product_1359,2016-12-20,10000
888131,Product_1377,2016-12-20,3000
1000317,Product_0618,2016-12-20,300
1032034,Product_1023,2016-12-20,300
890403,Product_1287,2016-12-20,10000
956304,Product_1030,2016-12-20,500
949185,Product_0409,2016-12-20,20
958825,Product_1360,2016-12-20,1000
960226,Product_0012,2016-12-20,1000
870810,Product_0117,2016-12-20,12
1034616,Product_0645,2016-12-20,1
932373,Product_1662,2016-12-20,6
932374,Product_1664,2016-12-20,6
932375,Product_1665,2016-12-20,3
891430,Product_0083,2016-12-20,6000
868336,Product_1970,2016-12-20,3000
967396,Product_0941,2016-12-20,1000
926364,Product_0820,2016-12-20,5
900311,Product_1178,2016-12-20,20
900330,Product_1725,2016-12-20,18
890405,Product_1453,2016-12-20,10000
966887,Product_0249,2016-12-20,10
1041411,Product_1259,2016-12-20,500
1011899,Product_1472,2016-12-20,2000
971233,Product_1382,2016-12-20,10000
949572,Product_1287,2016-12-20,1000
1032054,Product_0828,2016-12-20,3
949573,Product_1295,2016-12-20,3000
866681,Product_0614,2016-12-20,2
949574,Product_1378,2016-12-20,2000
1000316,Product_0606,2016-12-20,200
1035182,Product_1512,2016-12-20,300
971182,Product_1430,2016-12-20,2000
971181,Product_1315,2016-12-20,6000
956303,Product_1032,2016-12-20,300
932149,Product_0640,2016-12-20,5
1024349,Product_2152,2016-12-20,2
932147,Product_1286,2016-12-20,10000
881301,Product_1700,2016-12-20,36
997446,Product_1133,2016-12-20,1000
993932,Product_1299,2016-12-20,0
1039205,Product_0173,2016-12-20,10
1039204,Product_0124,2016-12-20,2
1001318,Product_1312,2016-12-20,500
936110,Product_1945,2016-12-20,3
1001337,Product_1091,2016-12-20,4
1014187,Product_0035,2016-12-20,100
1032948,Product_1423,2016-12-20,100
886952,Product_0012,2016-12-20,2000
1023801,Product_2019,2016-12-20,100
971930,Product_1294,2016-12-20,10000
881101,Product_1705,2016-12-20,42
971891,Product_1378,2016-12-20,10000
954336,Product_2004,2016-12-20,1000
976313,Product_0274,2016-12-20,200
1023992,Product_0934,2016-12-20,2500
995403,Product_0639,2016-12-20,2
1006613,Product_1889,2016-12-20,100
1018343,Product_1367,2016-12-20,1000
1041199,Product_0139,2016-12-20,10
1018339,Product_1359,2016-12-20,1000
1018336,Product_1224,2016-12-20,1000
911211,Product_1316,2016-12-20,5000
916833,Product_2010,2016-12-20,500
887051,Product_1468,2016-12-20,3000
893958,Product_1248,2016-12-20,2000
965749,Product_1350,2016-12-20,3000
971966,Product_1680,2016-12-20,10
960468,Product_1222,2016-12-20,500
980208,Product_0230,2016-12-20,20
1018723,Product_0645,2016-12-20,4
976153,Product_1429,2016-12-20,2100
1036804,Product_0139,2016-12-20,28
962724,Product_1294,2016-12-20,5000
967115,Product_1464,2016-12-20,500
1023410,Product_0839,2016-12-20,20
1033773,Product_1368,2016-12-20,500
1023411,Product_0842,2016-12-20,30
1023412,Product_0843,2016-12-20,10
1011055,Product_1762,2016-12-20,1
1023413,Product_0844,2016-12-20,10
1023414,Product_0278,2016-12-20,10
921341,Product_1382,2016-12-20,4000
1023415,Product_1696,2016-12-20,3
927367,Product_1430,2016-12-20,3000
881486,Product_1242,2016-12-20,2000
927366,Product_1229,2016-12-20,1000
927365,Product_1460,2016-12-20,150
972116,Product_2063,2016-12-20,100
1023496,Product_0289,2016-12-20,1
1011324,Product_1663,2016-12-20,1
967117,Product_0409,2016-12-20,40
1014271,Product_1036,2016-12-20,100
1011377,Product_0029,2016-12-20,100
1011378,Product_2024,2016-12-20,50
890650,Product_1262,2016-12-20,2000
1006873,Product_1892,2016-12-20,10
965748,Product_1274,2016-12-20,1000
921342,Product_1470,2016-12-20,3000
1045230,Product_1023,2016-12-20,100
916830,Product_2010,2016-12-20,1000
1048101,Product_1259,2016-12-20,800
1024346,Product_0216,2016-12-20,24
1035178,Product_1364,2016-12-20,300
900240,Product_0250,2016-12-20,100
1035179,Product_1371,2016-12-20,300
960911,Product_0672,2016-12-20,1
1024347,Product_1117,2016-12-20,2
960910,Product_0672,2016-12-20,3
939478,Product_1432,2016-12-20,120000
1024348,Product_0331,2016-12-20,2
1006003,Product_1504,2016-12-20,500
1006002,Product_1465,2016-12-20,1000
1006001,Product_1307,2016-12-20,100
971767,Product_1456,2016-12-20,2500
1030609,Product_1509,2016-12-20,1400
1017837,Product_2012,2016-12-20,100
1001584,Product_0288,2016-12-20,20
1017804,Product_1134,2016-12-20,600
944037,Product_0408,2016-12-20,50
1017789,Product_1766,2016-12-20,1000
1036936,Product_0014,2016-12-20,5000
1036937,Product_0022,2016-12-20,1000
1011756,Product_0406,2016-12-20,150
949569,Product_1294,2016-12-20,3000
979793,Product_1553,2016-12-20,250
949571,Product_1455,2016-12-20,1000
1030608,Product_1509,2016-12-20,600
932148,Product_1461,2016-12-20,300
1017847,Product_0033,2016-12-20,2000
958470,Product_1262,2016-12-20,1000
958471,Product_1267,2016-12-20,100000
958472,Product_1377,2016-12-20,25000
958473,Product_1381,2016-12-20,10000
958474,Product_1453,2016-12-20,25000
916829,Product_0016,2016-12-20,8000
958475,Product_1492,2016-12-20,500
958476,Product_1496,2016-12-20,5000
874440,Product_1256,2016-12-20,100
907841,Product_0202,2016-12-20,7180
870487,Product_0613,2016-12-20,5
998358,Product_1719,2016-12-20,27
1035177,Product_1283,2016-12-20,300
1031994,Product_0665,2016-12-20,1
1017849,Product_2010,2016-12-20,200
1029118,Product_1213,2016-12-20,1000
949566,Product_1452,2016-12-20,4000
949567,Product_1459,2016-12-20,1000
1029114,Product_1246,2016-12-20,8000
1029113,Product_1360,2016-12-20,8000
904757,Product_0312,2016-12-20,1
939481,Product_1446,2016-12-20,1000
939480,Product_1408,2016-12-20,1000
912426,Product_2167,2016-12-20,840
858093,Product_0358,2016-12-20,1000
866190,Product_0016,2016-12-20,500
949568,Product_1286,2016-12-20,2000
1041307,Product_0841,2016-12-20,10
1029117,Product_1356,2016-12-20,5000
888132,Product_1381,2016-12-20,1000
964047,Product_1493,2016-12-20,550
964044,Product_1453,2016-12-20,60000
964051,Product_1295,2016-12-20,50000
867989,Product_1969,2016-12-20,100
905643,Product_2167,2016-12-20,300
872445,Product_2089,2016-12-20,300
991688,Product_1825,2016-12-20,7500
950518,Product_1375,2016-12-20,50000
858783,Product_1991,2016-12-20,200
872815,Product_1346,2016-12-20,10000
966286,Product_1777,2016-12-20,13
878485,Product_1371,2016-12-20,2000
903285,Product_0191,2016-12-20,2859
878484,Product_1274,2016-12-20,25000
1034737,Product_0378,2016-12-20,300
1035655,Product_0677,2016-12-20,100
1029646,Product_1554,2016-12-20,500
990907,Product_0349,2016-12-20,14
867585,Product_1294,2016-12-20,1000
867584,Product_1286,2016-12-20,1000
933913,Product_1763,2016-12-20,3
875622,Product_0086,2016-12-20,1000
904244,Product_0469,2016-12-20,100
1037267,Product_1478,2016-12-20,2000
933912,Product_0790,2016-12-20,10
933910,Product_0713,2016-12-20,10
903542,Product_0288,2016-12-20,2000
1037742,Product_1241,2016-12-20,10000
1033516,Product_1372,2016-12-20,500
872747,Product_0543,2016-12-20,60
964052,Product_1377,2016-12-20,10000
933911,Product_0779,2016-12-20,10
867403,Product_1981,2016-12-20,100
1035217,Product_0904,2016-12-20,50
939824,Product_1410,2016-12-20,20000
879103,Product_1378,2016-12-20,1000
872239,Product_2133,2016-12-20,40
1016357,Product_1685,2016-12-20,2
1037977,Product_1458,2016-12-20,200
960012,Product_0670,2016-12-20,1
1041874,Product_1765,2016-12-20,300
980881,Product_0246,2016-12-20,70
980880,Product_0230,2016-12-20,52
980879,Product_0225,2016-12-20,96
1025966,Product_1233,2016-12-20,2000
941614,Product_0613,2016-12-20,15
970237,Product_1234,2016-12-20,10000
1013675,Product_0627,2016-12-20,5
905698,Product_2138,2016-12-20,2500
941323,Product_1359,2016-12-20,100000
872240,Product_2132,2016-12-20,500
925257,Product_0639,2016-12-20,3
939825,Product_1513,2016-12-20,15000
914544,Product_1295,2016-12-20,20000
969821,Product_1752,2016-12-20,6
969822,Product_1757,2016-12-20,5
969827,Product_1970,2016-12-20,1000
969862,Product_0110,2016-12-20,120
1046134,Product_1312,2016-12-20,100
980907,Product_0349,2016-12-20,2
980906,Product_0123,2016-12-20,20
1026287,Product_1134,2016-12-20,100
878988,Product_1228,2016-12-20,2000
872241,Product_2138,2016-12-20,500
872673,Product_0031,2016-12-20,2500
1013126,Product_0139,2016-12-20,20
867908,Product_0829,2016-12-20,50000
966439,Product_0509,2016-12-20,12
969095,Product_2148,2016-12-20,200
904070,Product_0614,2016-12-20,3
951737,Product_1229,2016-12-20,300
913762,Product_0018,2016-12-20,1000
978844,Product_1470,2016-12-20,0
966464,Product_0324,2016-12-20,7
1002692,Product_1986,2016-12-20,100
892019,Product_1271,2016-12-20,2000
981221,Product_1825,2016-12-20,2500
877432,Product_1248,2016-12-20,10000
877431,Product_1359,2016-12-20,5000
913848,Product_1781,2016-12-20,10
913849,Product_1786,2016-12-20,20
872598,Product_1942,2016-12-20,5
877430,Product_1262,2016-12-20,500
1046454,Product_1016,2016-12-20,200
951743,Product_1452,2016-12-20,5000
951744,Product_1554,2016-12-20,3000
944648,Product_0627,2016-12-20,1
1046504,Product_0953,2016-12-20,100
951742,Product_1381,2016-12-20,7000
966521,Product_2069,2016-12-20,10
951739,Product_1290,2016-12-20,25000
949576,Product_1458,2016-12-20,1000
951741,Product_1377,2016-12-20,5000
981161,Product_0122,2016-12-20,10
966520,Product_2066,2016-12-20,4
968788,Product_1954,2016-12-20,3
966519,Product_2062,2016-12-20,24
991406,Product_2128,2016-12-20,100
939319,Product_1350,2016-12-20,11000
924686,Product_2037,2016-12-20,10
991114,Product_1410,2016-12-20,1000
877204,Product_1430,2016-12-20,10000
1013242,Product_1839,2016-12-20,2000
991113,Product_1276,2016-12-20,2000
867655,Product_1286,2016-12-20,5000
950297,Product_1418,2016-12-20,100
877205,Product_1469,2016-12-20,3000
877203,Product_1359,2016-12-20,25000
859048,Product_1312,2016-12-20,5000
912242,Product_0215,2016-12-20,1000
912241,Product_0214,2016-12-20,5000
877202,Product_1262,2016-12-20,10000
1016084,Product_1303,2016-12-20,1000
914026,Product_0017,2016-12-20,1000
859047,Product_1360,2016-12-20,2000
1027123,Product_0798,2016-12-20,1
941167,Product_1721,2016-12-20,1
969435,Product_2041,2016-12-20,1000
1027122,Product_0789,2016-12-20,1
889822,Product_1294,2016-12-20,20000
1027121,Product_0764,2016-12-20,1
877257,Product_1653,2016-12-20,500
908948,Product_1355,2016-12-20,1000
913975,Product_1815,2016-12-20,10
1013569,Product_1210,2016-12-20,5000
981265,Product_1388,2016-12-20,1900
867656,Product_1241,2016-12-20,3000
981266,Product_1513,2016-12-20,300
969434,Product_1970,2016-12-20,2000
913965,Product_1453,2016-12-20,20000
913966,Product_1459,2016-12-20,2000
981264,Product_1299,2016-12-20,200
935224,Product_1207,2016-12-20,500
1012855,Product_0620,2016-12-20,3
956225,Product_1508,2016-12-20,600
913265,Product_2038,2016-12-20,20
913264,Product_0658,2016-12-20,20
913263,Product_0039,2016-12-20,300
964049,Product_1287,2016-12-20,20000
1036473,Product_0022,2016-12-20,200
966788,Product_1718,2016-12-20,8
977728,Product_0353,2016-12-20,1
956231,Product_1403,2016-12-20,3000
1025284,Product_0327,2016-12-20,1
859398,Product_1216,2016-12-20,1000
989281,Product_1792,2016-12-20,8
989280,Product_1171,2016-12-20,20
982006,Product_0189,2016-12-20,484
1036474,Product_0023,2016-12-20,200
991861,Product_0496,2016-12-20,1
872209,Product_2159,2016-12-20,10
913436,Product_1017,2016-12-20,2000
960049,Product_0928,2016-12-20,2000
970765,Product_1388,2016-12-20,500
1013761,Product_1943,2016-12-20,3
879801,Product_1512,2016-12-20,600
1043146,Product_1458,2016-12-20,500
949232,Product_1463,2016-12-20,1000
966751,Product_0571,2016-12-20,2
892861,Product_1274,2016-12-20,4000
892865,Product_1453,2016-12-20,50000
907416,Product_1465,2016-12-20,10000
1012489,Product_0654,2016-12-20,2
966750,Product_0570,2016-12-20,4
970762,Product_1241,2016-12-20,1000
960724,Product_1729,2016-12-20,400
901726,Product_0487,2016-12-20,50
977717,Product_0206,2016-12-20,40
982088,Product_0337,2016-12-20,15
956246,Product_1269,2016-12-20,25000
956247,Product_1418,2016-12-20,600
963765,Product_1468,2016-12-20,1000
964046,Product_1493,2016-12-20,9450
1025097,Product_0367,2016-12-20,500
901474,Product_2110,2016-12-20,130
988701,Product_0643,2016-12-20,1
960061,Product_1278,2016-12-20,1000
1045706,Product_2001,2016-12-20,400
964045,Product_1456,2016-12-20,10000
912395,Product_0287,2016-12-20,1000
901475,Product_2113,2016-12-20,72
956232,Product_1550,2016-12-20,1000
911607,Product_0018,2016-12-20,2000
1004810,Product_1875,2016-12-20,2
956233,Product_1247,2016-12-20,16000
1041645,Product_0715,2016-12-20,5
991936,Product_0243,2016-12-20,300
991937,Product_0245,2016-12-20,200
1002065,Product_1401,2016-12-20,100
911608,Product_0026,2016-12-20,500
956241,Product_1276,2016-12-20,300
945850,Product_1191,2016-12-20,1500
1004805,Product_0696,2016-12-20,25
